59656,Pattern Recognition Algorithms for Data Mining,PAL SANKAR K & MITRA PABITRA,Chapman & Hall/CRC,0.00
59657,Pattern Recognition and Image Analysis (Included One Floppy Disk),GOSE EARL & JOHNSONBAUGH RICHARD & JOST STEVE,PHI,325.00
59658,Perl: The Complete Reference,BROWN MARTIN C,TMH,0.00
59659,PHP 6,MELONI JULIE & TELLES MATT,Cengage Learning,0.00
59660,Powershell in Simple Steps,KOGENT LEARNING SOLUTIONS INC.,Dream Tech Press,199.00
59661,Profesional ASP.NET 3.5 (SP1) In C# and VB,"EVJEN BILL, HANSELMAN SCOTT & RADER DEVIN",Wiley India Pvt Ltd,699.00
59662,Programming in C,DEY PRADIP & GHOSH MANAS,Oxford University Press,285.00
59663,Programming Languages,TUCKER ALLEN B & NOONAN ROBERT E,TMH,350.00
59664,Programming Languages,TUCKER ALLEN B & NOONAN ROBERT E,TMH,350.00
59665,Programming Microsoft Visual C++ (Included One CD-ROM),"KRUGLINSKI DAVID J, WINGO SCOT & SHEPHERD GEORGE",Microsoft Press,650.00
59666,Quality Software Project Management,"FUTRELL ROBERT T, SHAFER DONALD F & SHAFER LINDA I",Pearson Education,0.00
59667,Practical Rails Projects,ALAMEDA ELDON,Springer,0.00
59668,Red Hat Linux-The Complete Bible,SHEKHAR VIJAY,Fire Wall Media,0.00
59669,Routing Protocols and Concepts,GRAZIANI RICK & JOHNSON ALLAN,Pearson Education,0.00
59670,SCJP Sun Certified Programmer for Java 6 Study Guide (Included One CD ROM),SIERRA KATHY & BATES BERT,TMH,0.00
59671,Simulation Modeling and Analysis,LAW AVERILL M,TMH,0.00
59672,Software Engineering,PRESSMAN ROGER S,Mcgraw Hill,0.00
59673,Software Reliability Engineering: More Reliable Software Faster and Cheaper,MUSA JOHN D,TMH,0.00
59674,Software Testing,RAJANI RENU & OAK PRADEEP,TMH,0.00
59675,Software Testing in the Real World,"KIT EDWARD ED.,",Pearson Education,0.00
59676,Software Testing Tools (Included One CD-ROM),PRASAD KVKK,Dreamtech Press,299.00
59677,SQL: The Complete Reference (Included One CD-ROM),GROFF JAMES R & WEINBERG PAUL N,TMH,0.00
59678,SWT/JFace in Action,"SCARPINO MATTHEW, HOLDER STEPHEN, NG STANFORD & MIHALKOVIC LAURENT",Dreamtech Press,429.00
59679,Systems Programming and Operating Systems,DHAMDHERE DM,TMH,0.00
59680,TCP/IP Illustrated Vol.2,WRIGHT GRAY R & STEVENS RICHARD W,Pearson Education,0.00
59681,TCP/IP Protocol Suite,FOROUZAN BEHROUZ A,TMH,0.00
59682,TCP/IP Illustrated Vol.1,STEVENS RICHARD W & GABRANI G,Pearson Education,0.00
59683,Teach Yourself C++,SCHILDT HERBERT,TMH,0.00
59684,Teach Yourself Wireless Java with J2ME in 21 Days (Included One CD-ROM),MORRISON MICHAEL,BPB Publication,297.00
59685,C Programming Language,KERNIGHAN BRIAN W & RITCHIE DENNIS M,PHI,125.00
59686,Data Compression Book (Included One CD-ROM),NELSON MARK & GAILLY JEAN-LOUP,BPB Publications,450.00
59687,Database Book Principles and Practice Using MYSQL,GEHANI NARAIN,Universities Press,425.00
59688,Unix Programming Environment,KERNIGHAN BRIAN W & PIKE ROB,PHI,195.00
59689,Unix Programming Environment,KERNIGHAN BRIAN W & PIKE ROB,PHI,195.00
59690,Thinking in C++ (Included One CD-ROM),ECKEL BRUCE,Pearson Education,0.00
59691,"Troubleshooting, Maintaining & Repairing PCS (Included One CD-ROM)",BIGELOW STEPHEN J,TMH,0.00
59692,Complete Reference Ubuntu,PETERSEN RICHARD,TMH,0.00
59693,Unix Concepts and Applications,DAS SUMITABHA,TMH,0.00
59694,Unix Network Programming Vol.1,"STEVENS RICHARD W, FENNER BILL & RUDOFF ANDREW M",PHI,450.00
59695,Verilog HDL (Included One CD-ROM),PALNITKAR SAMIR,Pearson Education,0.00
59696,Microsoft Visual C# 2008 Step by Step (Included One CD-ROM),SHARP JOHN,PHI Private Limited,550.00
59697,Web Enabled Commercial Applications Development Using Java 2,BAYROSS IVAN,BPB Publications,390.00
59698,Web Services,KUMAR BV & SUBRAHMANYA SV,TMH,0.00
59699,Web Technologies,GODBOLE ACHYUT & KAHATE ATUL,TMH,0.00
59700,Web Technology & Design,XAVIER C,New Age International,0.00
59701,Microsoft Windows Server 2008,RUEST DANIELLE & RUEST NELSON,TMH,0.00
59702,Principles of Wireless Networks,PAHLAVAN KAVEH & KRISHNAMURTY PRASHANT,PHI,350.00
59703,Progrmming the World Wide Web,SEBESTA ROBERT W,Pearson Education,0.00
59704,Writing Solid Code,MAGUIRE STEVE,Microsoft Press,0.00
72763,Java Programming,"BRAVACO, RALPH & SIMONSON, SHAI",TMH Pub. Co. Ltd,590.00
72764,C# Programming Language,"HEJLSBERG, ANDERS & TORGERSEN, MADS & WILTAMUTH, SCOTT & GOLDE, PETER",Pearson Education,675.00
72765,Computer Systems Design and Architecture,"HEURING, VINCENT P & JORDAN, HARRY F & VENKATESH TG",Pearson Education,450.00
72766,Java Programming Language,"ARNOLD, KEN & GOSLING, JAMES & HOLMES, DAVID & GOTETI, PRAKASH",Pearson Education,425.00
72767,Programming for Mobile and Remote Computers (Includes One CD-RM),THAMPI GT & KOGENT LEARNING SOLUTIONS INC,Dreamtech Press,399.00
72768,High Performance Cluster Computing Vol.I,"BUYYA, RAJKUMAR Ed.",Pearson Education,625.00
72769,"Microprocessor Architecture, Programming, and Applications with the 8085 (Includes One CD-ROM)","GAONKAR, RAMESH S",Penram International,395.00
72770,Data Structures,CHITRA A & RAJAN PT,Vijay Nicole Imprints,180.00
72771,Computer Graphics,"BHATIA, PRADEEP K",I.K.International,315.00
72772,Data Communications and Networking,"FOROUZAN, BEHROUZ A",TMH Pub. Co. Ltd,550.00
72773,Patterns for Parallel Software Design,"ORTEGA-ARJONA, JORGE LUIS",John Wiley & Sons,549.00
72774,".NET 4.0 Programming, Black Book (Includes One CD-ROM)",KOGENT LEARNING SOLUTIONS INC,Dreamtech Press,699.00
72775,Computer Programming,"ITL EDUCATION SOLUTIONS LIMITED & KAMTHANE, ASHOK N",Pearson Education,399.00
72776,Software Architecture,"TAYLOR, RICHARD N & MEDVIDOVIC, NENAD & DASHOFY, ERIC M",John Wiley & Sons,589.00
72777,Software Project Management,"ROYCE, WALKER",Pearson Education,499.00
72778,Multimedia Database Management Systems,PRABHAKARAN B,Springer (India) Pvt. Ltd,425.00
72779,Computer Organization,"HAMACHER, CARL & VRANESIC, ZVONKO & ZAKY, SAFWAT",TMH Pub. Co. Ltd,595.00
72780,Build Your Own Security Lab (Includes One CD-ROM),"GREGG, MICHAEL",Wiley India Pvt. Ltd,499.00
72781,Programming in C#,BALAGURUSAMY E,TMH Pub. Co. Ltd,399.00
72782,Professional Ajax,"ZAKAS, NICHOLAS C & McPEAK, JEREMY & FAWCETT, JOE",Wiley India (P) Ltd,499.00
72783,Pattern-Oriented Software Architecture A System of Patterns,"BUSCHMANN, FRANK & et al",John Wiley & Sons,459.00
72784,Grid Core Technologies,"LI, MAOZHEN & BAKER, MARK",John Wiley & Sons,519.00
72785,Operating System Concepts,"SILBERSCHATZ, ABRAHAM & GALVIN, PETER BAER & GAGNE, GREG",John Wiley & Sons,549.00
72786,Service-Oriented Architecture (Includes One CD-ROM),"KAMBHAMPATY, SHANKAR",Wiley India Pvt. Ltd,399.00
72787,Grid Computing,"WANG, LIZHE & JIE, WEI & CHEN, JINJUN Ed.",CRC Press,795.00
